room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
9879803,1527,40358957,Entire home/apt,,Warsaw,,Warsaw,6,5.0,4,1.0,,34.0,,2017-07-25 11:36:15.416587,52.131745,21.067308,0101000020E610000059C2DA183B113540AD342905DD104A40
11154433,1527,57999125,Entire home/apt,,Warsaw,,Warsaw,7,4.5,3,1.0,,35.0,,2017-07-25 11:36:15.410356,52.107807,21.041246,0101000020E610000040170D198F0A3540D3A3A99ECC0D4A40
9579802,1527,49590842,Entire home/apt,,Warsaw,,Warsaw,12,5.0,4,1.0,,34.0,,2017-07-25 11:36:15.403171,52.096321,21.04785,0101000020E6100000151DC9E53F0C354082751C3F540C4A40
7793601,1527,11677819,Entire home/apt,,Warsaw,,Warsaw,22,5.0,2,0.0,,28.0,,2017-07-25 11:36:15.394724,52.135466,21.064151,0101000020E610000075012F336C10354027DC2BF356114A40
19139274,1527,60074219,Entire home/apt,,Warsaw,,Warsaw,2,0.0,4,1.0,,39.0,,2017-07-25 11:36:15.389920,52.156524,21.03562,0101000020E610000062156F641E09354001857AFA08144A40
12753206,1527,65093764,Entire home/apt,,Warsaw,,Warsaw,16,4.5,4,2.0,,41.0,,2017-07-25 11:36:13.718847,52.183954,21.044973,0101000020E6100000F833BC59830B3540F4FBFECD8B174A40
17994151,1527,6467085,Entire home/apt,,Warsaw,,Warsaw,2,0.0,4,0.0,,35.0,,2017-07-25 11:36:13.707808,52.132867,21.065178,0101000020E61000002F6B6281AF103540DBDB2DC901114A40
19628402,1527,6467085,Entire home/apt,,Warsaw,,Warsaw,0,0.0,5,1.0,,37.0,,2017-07-25 11:36:11.990348,52.134737,21.06395,0101000020E61000004694F6065F103540D447E00F3F114A40
18825980,1527,131085489,Entire home/apt,,Warsaw,,Warsaw,1,0.0,8,2.0,,30.0,,2017-07-25 11:36:11.968303,52.14395,21.043784,0101000020E61000008B16A06D350B35402D211FF46C124A40
10990585,1527,43056974,Entire home/apt,,Warsaw,,Warsaw,28,5.0,4,2.0,,41.0,,2017-07-25 11:36:11.965510,52.136469,21.067216,0101000020E610000097C45911351135407BF5F1D077114A40
476128,1527,1883314,Entire home/apt,,Warsaw,,Warsaw,7,4.5,4,2.0,,41.0,,2017-07-25 11:36:11.960715,52.134966,21.055014,0101000020E610000078D2C265150E35403509DE9046114A40
16322933,1527,106831017,Entire home/apt,,Warsaw,,Warsaw,0,0.0,4,2.0,,41.0,,2017-07-25 11:36:10.628194,52.130925,21.065258,0101000020E610000068CD8FBFB4103540499D8026C2104A40
18635036,1527,6467085,Entire home/apt,,Warsaw,,Warsaw,2,0.0,6,1.0,,37.0,,2017-07-25 11:36:10.625986,52.135847,21.064741,0101000020E6100000D9B5BDDD921035403E213B6F63114A40
19503639,1527,136954866,Entire home/apt,,Warsaw,,Warsaw,1,0.0,4,1.0,,30.0,,2017-07-25 11:36:08.218834,52.137234,21.050674,0101000020E6100000ECC1A4F8F80C35401BF33AE290114A40
9592122,1527,32172827,Entire home/apt,,Warsaw,,Warsaw,21,5.0,2,1.0,,20.0,,2017-07-25 11:36:06.597501,52.129109,21.073547,0101000020E61000000BB8E7F9D3123540444FCAA486104A40
19607707,1527,137870338,Entire home/apt,,Warsaw,,Warsaw,4,5.0,2,1.0,,41.0,,2017-07-25 11:36:06.577570,52.163025,21.063222,0101000020E6100000416326512F10354017B7D100DE144A40
14191726,1527,59368171,Entire home/apt,,Warsaw,,Warsaw,25,5.0,3,1.0,,28.0,,2017-07-25 11:36:04.849110,52.152528,21.045989,0101000020E6100000CAF962EFC50B3540B5DC990986134A40
18129709,1527,59780644,Entire home/apt,,Warsaw,,Warsaw,8,4.5,4,1.0,,28.0,,2017-07-25 11:36:04.846307,52.140484,21.055104,0101000020E6100000F8E0B54B1B0E35403ECE3461FB114A40
18304765,1527,14072706,Entire home/apt,,Warsaw,,Warsaw,4,5.0,3,0.0,,28.0,,2017-07-25 11:36:04.838934,52.129581,21.064066,0101000020E610000019C91EA1661035406C97361C96104A40
476643,1527,2362472,Entire home/apt,,Warsaw,,Warsaw,2,0.0,5,1.0,,23.0,,2017-07-25 11:36:04.834673,52.135259,21.063716,0101000020E6100000603B18B14F103540ADBEBA2A50114A40
12303028,1527,66332657,Entire home/apt,,Warsaw,,Warsaw,17,5.0,4,1.0,,34.0,,2017-07-25 11:36:03.423481,52.20424,21.186797,0101000020E6100000ACFD9DEDD12F35407C444C89241A4A40
5007517,1527,7277113,Entire home/apt,,Warsaw,,Warsaw,0,0.0,4,2.0,,28.0,,2017-07-25 11:36:03.406997,52.14485,21.065037,0101000020E6100000AB07CC43A6103540AD69DE718A124A40
12128353,1527,65090018,Entire home/apt,,Warsaw,,Warsaw,2,0.0,5,2.0,,41.0,,2017-07-25 11:36:00.100266,52.196353,20.891173,0101000020E61000000514EAE923E434405ABC581822194A40
7113136,1527,37261535,Entire home/apt,,Warsaw,,Warsaw,2,0.0,2,1.0,,20.0,,2017-07-25 11:36:00.083851,52.193476,20.900925,0101000020E610000018265305A3E63440CB4752D2C3184A40
13221258,1527,19964927,Entire home/apt,,Warsaw,,Warsaw,0,0.0,2,1.0,,13.0,,2017-07-25 11:36:00.002166,52.274947,20.914613,0101000020E6100000177FDB1324EA344010919A7631234A40
19043544,1527,107628397,Entire home/apt,,Warsaw,,Warsaw,0,0.0,6,3.0,,41.0,,2017-07-25 11:35:58.798001,52.192755,20.892411,0101000020E610000035971B0C75E43440FB912232AC184A40
14122102,1527,68089565,Entire home/apt,,Warsaw,,Warsaw,1,0.0,4,2.0,,39.0,,2017-07-25 11:35:58.794988,52.242933,20.899055,0101000020E6100000274EEE7728E63440410FB56D181F4A40
15785071,1527,102103065,Entire home/apt,,Warsaw,,Warsaw,0,0.0,4,1.0,,34.0,,2017-07-25 11:35:58.784685,52.248033,20.895815,0101000020E61000002844C02154E5344015AA9B8BBF1F4A40
19010706,1527,32593010,Entire home/apt,,Warsaw,,Warsaw,1,0.0,3,2.0,,28.0,,2017-07-25 11:35:58.775161,52.193145,20.886785,0101000020E610000057957D5704E334406631B1F9B8184A40
18591860,1527,108110248,Entire home/apt,,Warsaw,,Warsaw,0,0.0,4,2.0,,16.0,,2017-07-25 11:35:58.772959,52.241622,20.909603,0101000020E6100000EF5701BEDBE834403FFF3D78ED1E4A40
13525246,1527,77711576,Entire home/apt,,Warsaw,,Warsaw,0,0.0,4,2.0,,28.0,,2017-07-25 11:35:58.770148,52.193579,20.901743,0101000020E61000009D6516A1D8E63440A0185932C7184A40
16642195,1527,109876109,Entire home/apt,,Warsaw,,Warsaw,8,5.0,4,0.0,,24.0,,2017-07-25 11:35:57.085244,52.191595,20.906831,0101000020E6100000BDFF8F1326E83440DF89592F86184A40
505507,1527,2492134,Entire home/apt,,Warsaw,,Warsaw,35,5.0,3,1.0,,32.0,,2017-07-25 11:35:57.069888,52.278828,20.947549,0101000020E6100000855B3E9292F23440C39ACAA2B0234A40
13122500,1527,48123446,Entire home/apt,,Warsaw,,Warsaw,0,0.0,2,1.0,,26.0,,2017-07-25 11:35:55.175825,52.242257,20.898687,0101000020E61000002157EA5910E63440111D0247021F4A40
19649925,1527,10572613,Entire home/apt,,Warsaw,,Warsaw,0,0.0,4,2.0,,34.0,,2017-07-25 11:35:55.149112,52.189212,20.907529,0101000020E6100000ED2B0FD253E8344060014C1938184A40
8789773,1527,46066166,Entire home/apt,,Warsaw,,Warsaw,24,5.0,2,1.0,,28.0,,2017-07-25 11:35:52.510773,52.194172,20.865224,0101000020E6100000DDB6EF517FDD344043E6CAA0DA184A40
19841478,1527,1117670,Entire home/apt,,Warsaw,,Warsaw,0,0.0,2,0.0,,28.0,,2017-07-25 11:35:52.497639,52.209408,20.895642,0101000020E61000008DEC4ACB48E53440A9C29FE1CD1A4A40
13167516,1527,19440695,Entire home/apt,,Warsaw,,Warsaw,0,0.0,4,1.0,,18.0,,2017-07-25 11:35:52.486409,52.219445,20.911647,0101000020E61000001B7FA2B261E93440A72215C6161C4A40
8545532,1527,20936502,Entire home/apt,,Warsaw,,Warsaw,3,4.5,3,0.0,,24.0,,2017-07-25 11:35:52.478796,52.243061,20.905571,0101000020E6100000BD344580D3E734406EF7729F1C1F4A40
16745870,1527,6345727,Entire home/apt,,Warsaw,,Warsaw,2,0.0,2,1.0,,20.0,,2017-07-25 11:35:50.644410,52.194465,20.882131,0101000020E6100000ACC95356D3E13440BB9BA73AE4184A40
17548247,1527,102802437,Entire home/apt,,Warsaw,,Warsaw,9,5.0,4,1.0,,39.0,,2017-07-25 11:35:50.637119,52.242446,20.89476,0101000020E6100000DBC4C9FD0EE53440E4857478081F4A40
16421479,1527,47501669,Entire home/apt,,Warsaw,,Warsaw,0,0.0,8,3.0,,31.0,,2017-07-25 11:35:47.624278,52.208949,20.917287,0101000020E6100000C40B2252D3EA344015C440D7BE1A4A40
18620544,1527,44161791,Entire home/apt,,Warsaw,,Warsaw,0,0.0,5,2.0,,31.0,,2017-07-25 11:35:47.618960,52.196402,20.924161,0101000020E6100000193DB7D095EC34403B6F63B323194A40
8300682,1527,16647584,Entire home/apt,,Warsaw,,Warsaw,24,5.0,6,2.0,,34.0,,2017-07-25 11:35:47.615813,52.182816,20.975084,0101000020E610000055DAE21A9FF93440C097C28366174A40
12999552,1527,71659524,Entire home/apt,,Warsaw,,Warsaw,1,0.0,4,2.0,,32.0,,2017-07-25 11:35:45.824489,52.208631,20.918424,0101000020E61000008CDCD3D51DEB344044F7AC6BB41A4A40
13995392,1527,81830398,Entire home/apt,,Warsaw,,Warsaw,29,5.0,4,1.0,,34.0,,2017-07-25 11:35:45.822341,52.198153,20.926096,0101000020E6100000D8F4A0A014ED3440594DD7135D194A40
13043540,1527,72154849,Entire home/apt,,Warsaw,,Warsaw,0,0.0,4,1.0,,31.0,,2017-07-25 11:35:45.799340,52.204721,20.92245,0101000020E6100000F931E6AE25EC3440F7E6374C341A4A40
17167556,1527,41030012,Entire home/apt,,Warsaw,,Warsaw,4,5.0,4,2.0,,41.0,,2017-07-25 11:35:44.281972,52.208195,20.916234,0101000020E6100000B77BB94F8EEA34406A183E22A61A4A40
6109810,1527,679095,Entire home/apt,,Warsaw,,Warsaw,7,5.0,4,1.0,,41.0,,2017-07-25 11:35:44.276542,52.199603,20.965559,0101000020E6100000C45BE7DF2EF734407D9752978C194A40
15616868,1527,100687156,Entire home/apt,,Warsaw,,Warsaw,4,5.0,3,2.0,,37.0,,2017-07-25 11:35:44.267767,52.206719,20.919089,0101000020E6100000041DAD6A49EB34401D3BA8C4751A4A40
19147379,1527,133875800,Entire home/apt,,Warsaw,,Warsaw,0,0.0,5,2.0,,34.0,,2017-07-25 11:35:44.263605,52.196874,20.924007,0101000020E61000006B4606B98BEC344063B7CF2A33194A40
12076114,1527,15501841,Entire home/apt,,Warsaw,,Warsaw,4,3.5,2,1.0,,22.0,,2017-07-25 11:35:42.475771,52.204912,20.927197,0101000020E610000006F357C85CED34406B47718E3A1A4A40
8206159,1527,756759,Entire home/apt,,Warsaw,,Warsaw,3,5.0,5,3.0,,32.0,,2017-07-25 11:35:38.223816,52.197074,20.9863,0101000020E6100000780B24287EFC34402A7288B839194A40
13665430,1527,10942091,Entire home/apt,,Warsaw,,Warsaw,5,4.5,2,1.0,,34.0,,2017-07-25 11:35:36.404908,52.189972,20.988105,0101000020E61000009B030473F4FC3440EE93A30051184A40
415168,1527,2060481,Entire home/apt,,Warsaw,,Warsaw,2,0.0,2,0.0,,37.0,,2017-07-25 11:35:36.379774,52.188853,21.019995,0101000020E610000062156F641E0535403160C9552C184A40
5436823,1527,28204032,Entire home/apt,,Warsaw,,Warsaw,15,4.5,6,2.0,,35.0,,2017-07-25 11:35:36.377185,52.199491,20.979331,0101000020E61000007FF5B86FB5FA3440556CCCEB88194A40
6955657,1527,36468306,Entire home/apt,,Warsaw,,Warsaw,21,5.0,4,2.0,,39.0,,2017-07-25 11:35:33.447803,52.196633,21.022183,0101000020E6100000F486FBC8AD0535403D2828452B194A40
3388407,1527,17078065,Entire home/apt,,Warsaw,,Warsaw,31,4.5,3,1.0,,28.0,,2017-07-25 11:35:32.061403,52.199724,20.978872,0101000020E610000059F8FA5A97FA3440F81C588E90194A40
18672061,1527,72087109,Entire home/apt,,Warsaw,,Warsaw,1,0.0,4,2.0,,37.0,,2017-07-25 11:35:32.038087,52.187311,21.03219,0101000020E61000001C42959A3D0835402D978DCEF9174A40
9995136,1527,31226500,Entire home/apt,,Warsaw,,Warsaw,1,0.0,4,2.0,,30.0,,2017-07-25 11:35:27.440244,52.171555,21.024704,0101000020E610000094145800530635408E3BA583F5154A40
17709930,1527,12771578,Entire home/apt,,Warsaw,,Warsaw,6,5.0,4,2.0,,39.0,,2017-07-25 11:35:25.879884,52.218154,21.020774,0101000020E61000006B9BE27151053540ECBE6378EC1B4A40
12898964,1527,11426387,Entire home/apt,,Warsaw,,Warsaw,0,0.0,2,0.0,,39.0,,2017-07-25 11:35:24.723208,52.197848,21.020493,0101000020E610000003CC7C073F0535401DCA501553194A40
6920073,1527,29814928,Entire home/apt,,Warsaw,,Warsaw,11,5.0,4,1.0,,36.0,,2017-07-25 11:35:24.710248,52.181121,21.029034,0101000020E6100000D978B0C56E07354035CF11F92E174A40
19867656,1527,140490033,Entire home/apt,,Warsaw,,Warsaw,0,0.0,2,0.0,,39.0,,2017-07-25 11:35:24.707986,52.178894,20.977209,0101000020E61000005B5B785E2AFA3440AEB9A3FFE5164A40
18324345,1527,7085925,Entire home/apt,,Warsaw,,Warsaw,1,0.0,2,0.0,,26.0,,2017-07-25 11:35:23.214352,52.170329,20.976664,0101000020E6100000382EE3A606FA3440BB473657CD154A40
19117645,1527,133590627,Entire home/apt,,Warsaw,,Warsaw,8,5.0,4,1.0,,41.0,,2017-07-25 11:35:21.639184,52.176425,20.999422,0101000020E610000025E7C41EDAFF344031992A1895164A40
4588893,1527,23786977,Entire home/apt,,Warsaw,,Warsaw,10,5.0,5,2.0,,28.0,,2017-07-25 11:35:19.259045,52.188465,20.989092,0101000020E610000038BC202235FD344067B8019F1F184A40
10108253,1527,9466440,Entire home/apt,,Warsaw,,Warsaw,2,0.0,4,1.0,,40.0,,2017-07-25 11:35:14.189762,52.232094,20.977724,0101000020E6100000A983BC1E4CFA344085CC9541B51D4A40
2191895,1527,11177319,Entire home/apt,,Warsaw,,Warsaw,3,4.5,2,0.0,,34.0,,2017-07-25 11:35:13.302603,52.253841,20.919838,0101000020E6100000389ECF807AEB344025B1A4DC7D204A40
13102051,1527,72804167,Entire home/apt,,Warsaw,,Warsaw,0,0.0,4,1.0,,28.0,,2017-07-25 11:35:13.289995,52.224742,20.943061,0101000020E6100000102219726CF13440D1048A58C41C4A40
12951824,1527,3710737,Entire home/apt,,Warsaw,,Warsaw,1,0.0,1,0.0,,36.0,,2017-07-25 11:35:11.445310,52.220546,20.981232,0101000020E6100000E6C9350532FB3440BEA1F0D93A1C4A40
15347477,1527,75936809,Entire home/apt,,Warsaw,,Warsaw,1,0.0,2,0.0,,41.0,,2017-07-25 11:35:11.427499,52.227802,20.955977,0101000020E61000006BBA9EE8BAF4344050FBAD9D281D4A40
48361,1527,220294,Entire home/apt,,Warsaw,,Warsaw,39,4.5,4,2.0,,38.0,,2017-07-25 11:35:11.417747,52.213434,20.97471,0101000020E61000008C15359886F934405FED28CE511B4A40
16699482,1527,101231279,Entire home/apt,,Warsaw,,Warsaw,5,5.0,4,1.0,,39.0,,2017-07-25 11:35:09.725181,52.27447,20.960046,0101000020E6100000D6A71C93C5F53440D7DD3CD521234A40
12577169,1527,68203269,Entire home/apt,,Warsaw,,Warsaw,2,0.0,4,1.0,,34.0,,2017-07-25 11:35:09.719155,52.244513,20.951455,0101000020E61000009D9D0C8E92F334403239B5334C1F4A40
15253903,1527,97010539,Entire home/apt,,Warsaw,,Warsaw,12,5.0,2,1.0,,33.0,,2017-07-25 11:35:09.708054,52.212085,20.960926,0101000020E610000048E00F3FFFF53440707CED99251B4A40
15219454,1527,9868384,Entire home/apt,,Warsaw,,Warsaw,8,4.0,2,0.0,,26.0,,2017-07-25 11:35:09.699345,52.235474,20.938701,0101000020E6100000F5B86FB54EF0344077871403241E4A40
12203429,1527,41721081,Entire home/apt,,Warsaw,,Warsaw,0,0.0,2,1.0,,32.0,,2017-07-25 11:35:08.116740,52.233383,20.943221,0101000020E610000082E673EE76F13440A038807EDF1D4A40
18783365,1527,63994372,Entire home/apt,,Warsaw,,Warsaw,0,0.0,2,0.0,,41.0,,2017-07-25 11:35:06.365833,52.235915,20.959146,0101000020E6100000D7169E978AF5344063D17476321E4A40
17253246,1527,116279349,Entire home/apt,,Warsaw,,Warsaw,39,5.0,4,1.0,,36.0,,2017-07-25 11:35:01.761991,52.226829,20.955204,0101000020E61000002502D53F88F43440676490BB081D4A40
5602023,1527,27990435,Entire home/apt,,Warsaw,,Warsaw,67,5.0,2,0.0,,19.0,,2017-07-25 11:34:59.982476,52.204038,20.979628,0101000020E6100000F33E8EE6C8FA34401492CCEA1D1A4A40
12877029,1527,27475627,Entire home/apt,,Warsaw,,Warsaw,2,0.0,2,0.0,,31.0,,2017-07-25 11:34:59.980188,52.201618,20.966772,0101000020E610000042B0AA5E7EF7344079245E9ECE194A40
17868556,1527,84439452,Entire home/apt,,Warsaw,,Warsaw,0,0.0,3,2.0,,23.0,,2017-07-25 11:34:59.973132,52.203146,20.969883,0101000020E610000045F295404AF83440172829B0001A4A40
19454311,1527,118461550,Entire home/apt,,Warsaw,,Warsaw,1,0.0,2,0.0,,28.0,,2017-07-25 11:34:58.889924,52.199847,20.96471,0101000020E6100000C91F0C3CF7F63440139A249694194A40
4110794,1527,21327981,Entire home/apt,,Warsaw,,Warsaw,3,5.0,2,0.0,,26.0,,2017-07-25 11:34:58.883997,52.200336,20.966276,0101000020E6100000E2E82ADD5DF73440111B2C9CA4194A40
9440549,1527,29052695,Entire home/apt,,Warsaw,,Warsaw,17,5.0,4,1.0,,34.0,,2017-07-25 11:34:58.878799,52.200784,20.974004,0101000020E6100000562C7E5358F93440B0C7444AB3194A40
16835578,1527,111884684,Entire home/apt,,Warsaw,,Warsaw,11,5.0,2,0.0,,23.0,,2017-07-25 11:34:58.865489,52.206106,20.972994,0101000020E61000004834812216F9344033C170AE611A4A40
18427611,1527,119944738,Entire home/apt,,Warsaw,,Warsaw,34,5.0,2,1.0,,15.0,,2017-07-25 11:34:57.382649,52.203349,20.973332,0101000020E6100000782634492CF9344050560C57071A4A40
10767957,1527,1661794,Entire home/apt,,Warsaw,,Warsaw,12,5.0,2,2.0,,31.0,,2017-07-25 11:34:57.378313,52.21476,20.982138,0101000020E6100000AA285E656DFB3440963E74417D1B4A40
13286962,1527,19276260,Entire home/apt,,Warsaw,,Warsaw,0,0.0,2,0.0,,26.0,,2017-07-25 11:34:57.374591,52.217183,20.982798,0101000020E6100000FF9254A698FB3440A31F0DA7CC1B4A40
401786,1527,2005457,Entire home/apt,,Warsaw,,Warsaw,128,4.5,6,1.0,,24.0,,2017-07-25 11:34:57.358457,52.213159,20.973383,0101000020E61000007C7BD7A02FF934408DEC4ACB481B4A40
17859416,1527,20360682,Entire home/apt,,Warsaw,,Warsaw,14,4.5,4,0.0,,35.0,,2017-07-25 11:34:57.356004,52.200881,20.968348,0101000020E6100000A2258FA7E5F73440A3B1F677B6194A40
8650240,1527,40919253,Entire home/apt,,Warsaw,,Warsaw,36,5.0,6,3.0,,36.0,,2017-07-25 11:34:54.120464,52.200081,20.985693,0101000020E610000069E55E6056FC344086C613419C194A40
17381037,1527,27207084,Entire home/apt,,Warsaw,,Warsaw,0,0.0,5,2.0,,34.0,,2017-07-25 11:34:54.112981,52.217541,21.01453,0101000020E610000096CFF23CB803354002452C62D81B4A40
6657297,1527,28465272,Entire home/apt,,Warsaw,,Warsaw,0,0.0,2,1.0,,28.0,,2017-07-25 11:34:53.396708,52.202349,20.984651,0101000020E610000044F9821612FC34406CB07092E6194A40
17672828,1527,120320530,Entire home/apt,,Warsaw,,Warsaw,2,0.0,3,1.0,,28.0,,2017-07-25 11:34:51.952931,52.22212,20.986561,0101000020E61000005182FE428FFC3440CDE49B6D6E1C4A40
4468756,1527,16952806,Entire home/apt,,Warsaw,,Warsaw,26,5.0,2,0.0,,39.0,,2017-07-25 11:34:42.154986,52.233375,20.964326,0101000020E6100000B8AE9811DEF634401D5A643BDF1D4A40
13121763,1527,52641572,Entire home/apt,,Warsaw,,Warsaw,0,0.0,4,2.0,,32.0,,2017-07-25 11:34:42.147007,52.2322,20.967037,0101000020E61000009F05A1BC8FF73440CB10C7BAB81D4A40
19126943,1527,103951475,Entire home/apt,,Warsaw,,Warsaw,1,0.0,4,1.0,,39.0,,2017-07-25 11:34:42.144426,52.236476,20.959665,0101000020E6100000A81DFE9AACF53440FB2477D8441E4A40
774158,1527,2150582,Entire home/apt,,Warsaw,,Warsaw,23,4.5,3,1.0,,28.0,,2017-07-25 11:34:42.141639,52.230998,20.963703,0101000020E61000009D0E643DB5F6344080B8AB57911D4A40
12536687,1527,67920140,Entire home/apt,,Warsaw,,Warsaw,92,5.0,2,1.0,,34.0,,2017-07-25 11:34:40.460080,52.250024,20.986175,0101000020E6100000FF21FDF675FC3440899B53C900204A40
13211981,1527,17954905,Entire home/apt,,Warsaw,,Warsaw,7,4.5,2,2.0,,37.0,,2017-07-25 11:34:29.032303,52.235665,20.990446,0101000020E61000003A747ADE8DFD3440EAE74D452A1E4A40
12925656,1527,1959717,Entire home/apt,,Warsaw,,Warsaw,0,0.0,2,1.0,,37.0,,2017-07-25 11:34:06.741630,52.231188,20.985977,0101000020E6100000B29B19FD68FC3440249D8191971D4A40
284338,1527,1345773,Entire home/apt,,Warsaw,,Warsaw,27,4.5,3,1.0,,35.0,,2017-07-25 11:34:06.716125,52.218514,20.983398,0101000020E6100000AAF3A8F8BFFB3440ECDB4944F81B4A40
14356378,1527,88001478,Entire home/apt,,Warsaw,,Warsaw,13,5.0,4,2.0,,35.0,,2017-07-25 11:28:01.977632,52.253039,20.994775,0101000020E6100000DFE00B93A9FE344068CEFA9463204A40
11706357,1527,62227004,Entire home/apt,,Warsaw,,Warsaw,33,5.0,2,0.0,,39.0,,2017-07-25 11:28:01.974142,52.247465,20.989125,0101000020E6100000F0A7C64B37FD3440CBF3E0EEAC1F4A40
12551119,1527,27990435,Entire home/apt,,Warsaw,,Warsaw,11,5.0,2,0.0,,33.0,,2017-07-25 11:28:01.969522,52.249273,20.984993,0101000020E6100000F7C9518028FC34404E637B2DE81F4A40
14510738,1527,49104156,Entire home/apt,,Warsaw,,Warsaw,6,4.5,4,1.0,,34.0,,2017-07-25 11:28:00.320965,52.245178,20.991899,0101000020E610000063EFC517EDFD34406FD921FE611F4A40
15070661,1527,51433780,Entire home/apt,,Warsaw,,Warsaw,3,4.5,3,1.0,,38.0,,2017-07-25 11:28:00.315773,52.252012,21.000035,0101000020E6100000F9DA334B020035408B19E1ED41204A40
16996248,1527,2324910,Entire home/apt,,Warsaw,,Warsaw,4,5.0,3,1.0,,31.0,,2017-07-25 11:28:00.313515,52.243881,21.005888,0101000020E610000058703FE081013540D28E1B7E371F4A40
18122587,1527,72338890,Entire home/apt,,Warsaw,,Warsaw,19,5.0,4,0.0,,34.0,,2017-07-25 11:28:00.308246,52.247774,20.991012,0101000020E61000008DF161F6B2FD34404966F50EB71F4A40
15401036,1527,103687552,Entire home/apt,,Warsaw,,Warsaw,45,4.5,2,1.0,,37.0,,2017-07-25 11:28:00.303721,52.243678,20.990233,0101000020E6100000836BEEE87FFD34409A6038D7301F4A40
11156308,1527,58012481,Entire home/apt,,Warsaw,,Warsaw,13,4.5,4,0.0,,26.0,,2017-07-25 11:28:00.301518,52.245404,20.982084,0101000020E6100000C4EC65DB69FB34405F27F565691F4A40
13113246,1527,9225762,Entire home/apt,,Warsaw,,Warsaw,2,0.0,2,1.0,,27.0,,2017-07-25 11:28:00.299448,52.261004,20.933783,0101000020E61000008E8F16670CEF344006103E9468214A40
7360213,1527,26539781,Entire home/apt,,Warsaw,,Warsaw,31,5.0,2,0.0,,34.0,,2017-07-25 11:28:00.297146,52.243763,21.005125,0101000020E61000005A643BDF4F013540C87C40A0331F4A40
406039,1527,2023343,Entire home/apt,,Warsaw,,Warsaw,32,4.5,3,1.0,,15.0,,2017-07-25 11:28:00.294584,52.255267,21.003841,0101000020E61000004A6249B9FB003540C05FCC96AC204A40
6998327,1527,24235215,Entire home/apt,,Warsaw,,Warsaw,0,0.0,2,1.0,,41.0,,2017-07-25 11:28:00.291496,52.262595,20.958433,0101000020E61000003C6876DD5BF53440EB8B84B69C214A40
13118538,1527,8033650,Entire home/apt,,Warsaw,,Warsaw,3,5.0,4,0.0,,25.0,,2017-07-25 11:28:00.289142,52.261853,20.985149,0101000020E6100000E6AF90B932FC344004AE2B6684214A40
443102,1527,2148278,Entire home/apt,,Warsaw,,Warsaw,134,5.0,2,1.0,,37.0,,2017-07-25 11:28:00.282702,52.240036,20.995402,0101000020E61000007C5F5CAAD2FE34406CEEE87FB91E4A40
5540858,1527,11426387,Entire home/apt,,Warsaw,,Warsaw,23,4.5,4,0.0,,39.0,,2017-07-25 11:27:57.558170,52.244632,21.007277,0101000020E61000005303CDE7DC0135400DC7F319501F4A40
12351161,1527,66701921,Entire home/apt,,Warsaw,,Warsaw,6,5.0,2,0.0,,28.0,,2017-07-25 11:27:57.543533,52.256083,20.979446,0101000020E6100000B1321AF9BCFA3440E107E753C7204A40
9151054,1527,12512584,Entire home/apt,,Warsaw,,Warsaw,72,5.0,3,1.0,,38.0,,2017-07-25 11:27:57.541380,52.2467,21.0176,0101000020E6100000DC68006F810435402BF697DD931F4A40
18282037,1527,114317418,Entire home/apt,,Warsaw,,Warsaw,18,5.0,6,2.0,,39.0,,2017-07-25 11:27:57.537626,52.245116,21.014404,0101000020E61000007CEE04FBAF033540F9DC09F65F1F4A40
17167181,1527,104266272,Entire home/apt,,Warsaw,,Warsaw,5,3.5,4,1.0,,38.0,,2017-07-25 11:27:57.534861,52.255053,20.986792,0101000020E610000056F487669EFC344093DFA293A5204A40
9264543,1527,48126947,Entire home/apt,,Warsaw,,Warsaw,30,5.0,4,1.0,,40.0,,2017-07-25 11:27:56.214939,52.256192,20.995928,0101000020E6100000B22B2D23F5FE344098BF42E6CA204A40
393317,1527,1967214,Entire home/apt,,Warsaw,,Warsaw,2,0.0,2,0.0,,11.0,,2017-07-25 11:27:56.210809,52.245643,20.98463,0101000020E610000015A930B610FC3440E4BED53A711F4A40
13285867,1527,51296922,Entire home/apt,,Warsaw,,Warsaw,9,5.0,2,0.0,,39.0,,2017-07-25 11:27:56.206426,52.247181,20.981732,0101000020E6100000CA6FD1C952FB3440A69883A0A31F4A40
15126900,1527,21368983,Entire home/apt,,Warsaw,,Warsaw,6,5.0,2,0.0,,31.0,,2017-07-25 11:27:56.204248,52.251421,21.005945,0101000020E610000021938C9C85013540894336902E204A40
5410479,1527,28046970,Entire home/apt,,Warsaw,,Warsaw,1,0.0,4,2.0,,40.0,,2017-07-25 11:27:56.201198,52.266209,20.980972,0101000020E6100000AE4A22FB20FB34405073F22213224A40
12687732,1527,68959942,Entire home/apt,,Warsaw,,Warsaw,2,0.0,4,0.0,,40.0,,2017-07-25 11:27:56.195695,52.240516,20.988741,0101000020E6100000DF3653211EFD34401615713AC91E4A40
8854281,1527,18754869,Entire home/apt,,Warsaw,,Warsaw,1,0.0,4,1.0,,39.0,,2017-07-25 11:27:56.193678,52.251716,20.999788,0101000020E6100000E9EE3A1BF2FF3440A2F0D93A38204A40
